back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
16.0,61.0,65.0,74.0,20.0,90.0,105.0,72.0,503.0,8.0,1.0,0.4719,2.818,0.2087,68.0,308.0,5.0,2.6667,1.5055,16.0,12.0,4.6923,3.2245,61.0,15.0,5.0,4.7434,65.0,20.0,8.2222,6.1192,74.0,6.0,3.3333,1.633,20.0,12.0,5.625,2.6045,90.0,20.0,7.0,5.4642,105.0,18.0,4.8,4.5857,72.0
26.0,60.0,84.0,88.0,27.0,81.0,75.0,32.0,473.0,8.0,1.0,0.766,2.858,0.186,48.0,297.0,12.0,5.2,3.8987,26.0,11.0,4.6154,2.5993,60.0,13.0,6.4615,3.9289,84.0,18.0,9.7778,4.7376,88.0,8.0,3.8571,2.5448,27.0,11.0,6.75,3.137,81.0,11.0,6.25,3.7203,75.0,10.0,3.2,3.0478,32.0
24.0,72.0,87.0,54.0,36.0,89.0,87.0,53.0,502.0,8.0,1.0,0.6943,2.8916,0.1773,64.0,312.0,6.0,3.0,1.4142,24.0,12.0,4.8,3.5496,72.0,16.0,5.8,4.6629,87.0,12.0,7.7143,3.5456,54.0,12.0,4.5,3.6645,36.0,11.0,5.9333,2.7637,89.0,20.0,6.6923,6.8482,87.0,12.0,4.4167,3.6045,53.0
40.0,74.0,96.0,74.0,28.0,95.0,82.0,43.0,532.0,8.0,1.0,0.7727,2.8947,0.1805,47.0,308.0,8.0,5.0,2.9761,40.0,12.0,4.625,3.594,74.0,16.0,5.3333,5.2356,96.0,28.0,8.2222,7.9022,74.0,7.0,3.1111,1.6915,28.0,12.0,6.3333,3.0158,95.0,17.0,6.3077,4.8371,82.0,10.0,3.0714,2.4326,43.0
14.0,62.0,90.0,59.0,24.0,86.0,69.0,74.0,478.0,8.0,1.0,0.6638,2.8392,0.1883,54.0,282.0,4.0,2.3333,0.8165,14.0,12.0,3.875,2.5788,62.0,16.0,4.5,4.0717,90.0,20.0,8.4286,6.6797,59.0,4.0,2.6667,1.0,24.0,12.0,5.7333,3.0347,86.0,15.0,6.2727,4.5846,69.0,14.0,4.625,3.6856,74.0
24.0,75.0,78.0,32.0,34.0,70.0,35.0,43.0,391.0,8.0,1.0,1.0338,2.8761,0.1995,46.0,232.0,8.0,4.8,2.2804,24.0,15.0,5.7692,4.1664,75.0,15.0,5.5714,4.3095,78.0,11.0,4.5714,3.645,32.0,7.0,3.7778,2.3333,34.0,9.0,5.0,2.3859,70.0,9.0,3.1818,2.4827,35.0,6.0,3.3077,1.6525,43.0
15.0,58.0,84.0,58.0,22.0,76.0,61.0,42.0,416.0,8.0,1.0,0.7933,2.844,0.2019,62.0,282.0,4.0,2.1429,1.069,15.0,10.0,4.8333,3.4859,58.0,14.0,4.4211,4.2073,84.0,24.0,6.4444,7.1083,58.0,8.0,4.4,2.6077,22.0,11.0,5.4286,2.2089,76.0,14.0,5.0833,4.2525,61.0,7.0,3.2308,2.0878,42.0
52.0,60.0,80.0,61.0,18.0,101.0,98.0,68.0,538.0,8.0,1.0,0.5243,2.8854,0.1877,88.0,363.0,12.0,6.5,4.1057,52.0,14.0,4.0,3.295,60.0,20.0,5.0,5.2789,80.0,18.0,6.1,5.2589,61.0,6.0,4.5,1.9149,18.0,12.0,6.7333,3.7123,101.0,24.0,7.5385,6.2665,98.0,9.0,4.8571,2.4133,68.0
50.0,65.0,94.0,67.0,54.0,136.0,94.0,75.0,635.0,8.0,1.0,0.5213,2.9261,0.2142,87.0,424.0,18.0,7.1429,6.3095,50.0,9.0,3.6111,2.893,65.0,17.0,5.2222,4.9889,94.0,15.0,6.0909,5.0489,67.0,14.0,4.9091,4.1582,54.0,16.0,9.0667,5.0351,136.0,14.0,6.7143,4.9057,94.0,12.0,5.7692,3.5859,75.0
10.0,77.0,90.0,62.0,26.0,99.0,107.0,32.0,503.0,8.0,1.0,0.7017,2.7537,0.2127,63.0,313.0,4.0,2.5,1.0,10.0,13.0,4.5294,3.6762,77.0,16.0,5.625,4.2249,90.0,16.0,8.8571,6.0945,62.0,6.0,3.25,1.488,26.0,13.0,6.6,3.3764,99.0,27.0,7.1333,7.8273,107.0,8.0,2.9091,2.2563,32.0
22.0,67.0,96.0,50.0,46.0,125.0,90.0,89.0,585.0,8.0,1.0,0.5362,2.8602,0.2137,82.0,393.0,8.0,3.6667,2.7325,22.0,11.0,4.7857,3.3092,67.0,15.0,5.3333,4.6779,96.0,14.0,5.5556,4.0961,50.0,14.0,4.6,3.6576,46.0,20.0,8.3333,4.9522,125.0,22.0,6.4286,5.9835,90.0,11.0,6.3571,3.5649,89.0
12.0,51.0,100.0,96.0,30.0,133.0,134.0,50.0,606.0,8.0,1.0,0.4763,2.7358,0.2211,95.0,405.0,6.0,3.0,2.0,12.0,14.0,3.9231,3.5228,51.0,19.0,7.6923,5.5735,100.0,25.0,8.7273,8.4509,96.0,8.0,4.2857,2.6904,30.0,17.0,8.8667,4.454,133.0,19.0,9.5714,6.0728,134.0,13.0,3.8462,3.1317,50.0
17.0,77.0,96.0,74.0,28.0,119.0,113.0,70.0,594.0,8.0,1.0,0.5728,2.8195,0.2003,102.0,410.0,8.0,4.25,2.8723,17.0,12.0,4.2778,3.0641,77.0,16.0,5.3333,4.3521,96.0,14.0,7.4,3.6576,74.0,9.0,4.0,2.5166,28.0,18.0,7.4375,4.289,119.0,21.0,8.0714,6.5921,113.0,14.0,4.375,3.7394,70.0
20.0,29.0,31.0,50.0,28.0,57.0,66.0,25.0,306.0,8.0,1.0,0.4054,2.8809,0.2157,46.0,209.0,11.0,4.0,4.062,20.0,12.0,4.8333,3.92,29.0,10.0,3.875,3.1368,31.0,18.0,8.3333,6.2503,50.0,12.0,7.0,3.8297,28.0,14.0,6.3333,3.8079,57.0,17.0,8.25,6.9437,66.0,5.0,3.125,1.126,25.0
12.0,68.0,92.0,81.0,22.0,129.0,75.0,80.0,559.0,8.0,1.0,0.5634,2.783,0.2308,88.0,379.0,4.0,2.4,0.8944,12.0,11.0,4.25,3.0221,68.0,12.0,5.4118,3.8415,92.0,15.0,8.1,4.2544,81.0,4.0,2.75,1.0351,22.0,18.0,9.2143,4.2999,129.0,15.0,5.3571,3.2011,75.0,12.0,5.7143,4.2504,80.0
12.0,60.0,69.0,85.0,26.0,74.0,109.0,38.0,473.0,8.0,1.0,0.5837,2.7914,0.2304,65.0,288.0,6.0,3.0,2.0,12.0,9.0,4.6154,2.5013,60.0,15.0,4.9286,4.1596,69.0,32.0,12.1429,10.0404,85.0,8.0,3.7143,2.9277,26.0,14.0,5.6923,3.7502,74.0,27.0,9.9091,9.1154,109.0,9.0,3.8,2.4855,38.0
23.0,54.0,84.0,64.0,36.0,73.0,82.0,70.0,486.0,8.0,1.0,0.6133,2.9081,0.1728,66.0,283.0,10.0,4.6,3.7148,23.0,14.0,4.1538,3.7382,54.0,15.0,4.6667,4.4192,84.0,12.0,9.1429,1.9518,64.0,7.0,4.0,2.3452,36.0,8.0,5.6154,1.4456,73.0,19.0,6.3077,5.3911,82.0,18.0,5.8333,5.34,70.0
10.0,92.0,85.0,84.0,24.0,91.0,105.0,65.0,556.0,8.0,1.0,0.6782,2.7991,0.1888,56.0,328.0,4.0,2.5,1.0,10.0,13.0,5.4118,3.4106,92.0,12.0,4.7222,3.5613,85.0,18.0,9.3333,4.7958,84.0,6.0,4.0,1.7889,24.0,12.0,6.0667,3.2396,91.0,25.0,7.0,6.8557,105.0,14.0,5.0,3.937,65.0
59.0,70.0,86.0,80.0,52.0,110.0,113.0,116.0,686.0,8.0,1.0,0.4602,2.9452,0.1691,86.0,401.0,13.0,4.5385,3.8862,59.0,16.0,4.6667,4.7759,70.0,13.0,5.7333,3.9545,86.0,19.0,8.8889,6.5849,80.0,10.0,4.7273,3.4955,52.0,17.0,6.4706,3.9389,110.0,19.0,8.0714,6.0949,113.0,23.0,7.25,7.1787,116.0
8.0,56.0,88.0,78.0,18.0,61.0,45.0,25.0,379.0,8.0,1.0,1.0992,2.7403,0.2322,57.0,247.0,2.0,2.0,0.0,8.0,11.0,4.3077,3.1194,56.0,16.0,6.2857,4.9989,88.0,42.0,11.1429,14.2294,78.0,10.0,4.5,3.7859,18.0,9.0,6.7778,2.3863,61.0,9.0,5.0,3.0,45.0,5.0,2.5,1.7159,25.0
37.0,98.0,94.0,37.0,30.0,114.0,98.0,77.0,585.0,8.0,1.0,0.6644,2.8559,0.1949,65.0,381.0,7.0,3.0833,1.5643,37.0,13.0,5.1579,4.0861,98.0,13.0,4.7,3.7148,94.0,16.0,5.2857,4.9232,37.0,6.0,3.75,1.669,30.0,13.0,7.6,3.0892,114.0,22.0,6.5333,6.6748,98.0,17.0,5.1333,4.0509,77.0
26.0,67.0,75.0,79.0,33.0,112.0,113.0,73.0,578.0,8.0,1.0,0.4765,2.8683,0.1955,69.0,384.0,6.0,2.3636,1.2863,26.0,13.0,3.9412,3.6137,67.0,12.0,4.4118,3.2988,75.0,16.0,7.9,5.8205,79.0,7.0,3.3,1.8886,33.0,18.0,7.4667,4.274,112.0,19.0,8.0714,6.6038,113.0,12.0,5.2143,3.7247,73.0
10.0,67.0,76.0,97.0,36.0,82.0,81.0,35.0,484.0,8.0,1.0,0.7222,2.8131,0.2004,47.0,268.0,4.0,2.5,1.0,10.0,14.0,5.1538,3.8264,67.0,15.0,5.0667,4.1656,76.0,26.0,12.125,8.7576,97.0,8.0,4.0,2.0,36.0,10.0,6.3077,2.4285,82.0,21.0,6.75,5.9563,81.0,6.0,2.9167,1.9287,35.0
21.0,68.0,71.0,82.0,37.0,128.0,103.0,57.0,567.0,8.0,1.0,0.4826,2.8437,0.2257,77.0,355.0,6.0,2.3333,1.8708,21.0,11.0,5.2308,2.8034,68.0,14.0,4.7333,4.5272,71.0,12.0,8.2,4.0222,82.0,7.0,3.7,1.767,37.0,20.0,8.0,4.7889,128.0,16.0,7.3571,4.5168,103.0,9.0,3.8,2.7826,57.0
18.0,81.0,118.0,78.0,36.0,101.0,81.0,45.0,558.0,8.0,1.0,0.8767,2.8333,0.2115,68.0,358.0,4.0,2.5714,0.7868,18.0,13.0,4.2632,3.3804,81.0,17.0,6.2105,4.8141,118.0,26.0,9.75,7.6672,78.0,10.0,6.0,3.3466,36.0,13.0,6.7333,3.3693,101.0,14.0,5.4,4.4045,81.0,6.0,3.4615,1.7134,45.0
41.0,50.0,96.0,68.0,22.0,106.0,111.0,81.0,575.0,8.0,1.0,0.4899,2.8597,0.193,72.0,373.0,6.0,3.4167,1.9287,41.0,11.0,4.1667,3.8099,50.0,19.0,5.3333,5.5519,96.0,22.0,6.1818,6.1126,68.0,8.0,3.6667,2.6583,22.0,12.0,6.625,2.7538,106.0,18.0,6.9375,5.6151,111.0,17.0,5.0625,4.1868,81.0
21.0,15.0,12.0,22.0,15.0,42.0,38.0,54.0,219.0,8.0,1.0,0.2015,2.8102,0.2466,32.0,148.0,8.0,4.2,2.8636,21.0,6.0,3.0,2.1213,15.0,9.0,4.0,4.3589,12.0,7.0,3.6667,2.4221,22.0,9.0,5.0,3.6056,15.0,15.0,8.4,6.3087,42.0,11.0,7.6,3.3615,38.0,14.0,7.7143,4.0297,54.0
15.0,40.0,42.0,80.0,4.0,150.0,106.0,107.0,544.0,8.0,1.0,0.2259,2.5975,0.2757,87.0,430.0,5.0,3.0,1.4142,15.0,9.0,3.6364,2.4196,40.0,13.0,4.2,3.7059,42.0,16.0,6.6667,5.2281,80.0,2.0,2.0,0.0,4.0,23.0,9.375,6.4795,150.0,20.0,7.5714,6.0601,106.0,22.0,7.6429,6.0206,107.0
19.0,27.0,37.0,46.0,33.0,108.0,0.0,36.0,306.0,7.0,0.875,0.4444,2.5775,0.3529,53.0,202.0,5.0,2.1111,1.5366,19.0,8.0,3.0,2.3979,27.0,9.0,3.0833,2.503,37.0,10.0,4.6,3.0984,46.0,13.0,4.7143,4.1115,33.0,17.0,6.0,4.3791,108.0,14.6667,5.8824,4.6144,68.0,7.0,3.2727,2.2843,36.0
35.0,34.0,45.0,40.0,12.0,99.0,0.0,36.0,301.0,7.0,0.875,0.5852,2.5926,0.3289,50.0,215.0,8.0,3.5,2.1213,35.0,9.0,3.4,2.6331,34.0,10.0,4.0909,3.145,45.0,24.0,4.4444,7.5019,40.0,4.0,2.4,1.1402,12.0,15.0,6.6,4.4849,99.0,19.0,6.9318,5.317,101.0,7.0,3.2727,2.2401,36.0
56.0,38.0,32.0,60.0,8.0,120.0,0.0,41.0,355.0,7.0,0.875,0.4348,2.5237,0.338,41.0,235.0,16.0,5.0909,4.6788,56.0,8.0,2.9231,2.1394,38.0,7.0,1.8824,1.5765,32.0,14.0,5.0,4.0452,60.0,4.0,2.6667,1.1547,8.0,15.0,7.0588,4.6566,120.0,16.6667,8.5082,4.7733,104.6667,9.0,3.4167,2.503,41.0
63.0,44.0,73.0,56.0,10.0,144.0,2.0,49.0,441.0,8.0,1.0,0.6,2.5791,0.3265,87.0,313.0,22.0,5.7273,6.4976,63.0,7.0,3.3846,2.2188,44.0,14.0,5.2143,4.264,73.0,14.0,4.6667,3.6265,56.0,6.0,3.3333,2.3094,10.0,25.0,9.0,6.6733,144.0,1.0,1.0,0.0,2.0,10.0,4.0833,2.5746,49.0
27.0,20.0,27.0,44.0,4.0,79.0,0.0,32.0,233.0,7.0,0.875,0.4234,2.5019,0.3391,30.0,154.0,8.0,3.8571,2.3401,27.0,6.0,2.0,1.633,20.0,10.0,2.25,2.5271,27.0,8.0,4.4,2.2706,44.0,2.0,2.0,0.0,4.0,10.0,5.2667,2.6851,79.0,25.3333,11.7778,6.5161,191.0,6.0,3.5556,1.7401,32.0
18.0,26.0,23.0,12.0,4.0,40.0,0.0,4.0,127.0,7.0,0.875,1.1136,2.4752,0.315,22.0,90.0,10.0,6.0,3.4641,18.0,10.0,3.7143,2.9841,26.0,8.0,3.8333,3.2506,23.0,10.0,4.0,5.1962,12.0,4.0,4.0,4.5577,4.0,13.0,5.7143,4.5722,40.0,18.0,9.2917,4.7334,111.6,3.0,2.0,1.4142,4.0
10.0,15.0,21.0,39.0,8.0,68.0,58.0,35.0,254.0,8.0,1.0,0.2236,2.6839,0.2677,30.0,201.0,4.0,2.0,1.2247,10.0,5.0,2.1429,1.6762,15.0,9.0,3.0,3.0551,21.0,12.0,4.875,4.1209,39.0,4.0,2.6667,1.1547,8.0,13.0,6.1818,4.4456,68.0,18.0,6.4444,5.1988,58.0,7.0,3.5,2.1213,35.0
49.0,29.0,35.0,45.0,12.0,96.0,106.0,41.0,413.0,8.0,1.0,0.2634,2.7562,0.2567,50.0,299.0,8.0,3.5,2.2787,49.0,6.0,2.6364,1.6895,29.0,7.0,2.3333,2.0587,35.0,10.0,4.5,2.7988,45.0,4.0,2.4,0.8944,12.0,13.0,4.8,3.1221,96.0,18.0,6.625,5.365,106.0,7.0,2.9286,1.8172,41.0
44.0,36.0,50.0,60.0,10.0,102.0,78.0,42.0,422.0,8.0,1.0,0.3874,2.8124,0.2417,54.0,302.0,15.0,5.5,4.504,44.0,8.0,3.0,2.5584,36.0,11.0,3.3333,3.2219,50.0,22.0,8.5714,7.9762,60.0,4.0,2.5,1.0,10.0,20.0,5.6667,4.911,102.0,21.0,5.5714,5.445,78.0,9.0,3.2308,2.3859,42.0
44.0,30.0,48.0,56.0,4.0,140.0,149.0,43.0,514.0,8.0,1.0,0.2349,2.5936,0.2899,92.0,369.0,15.0,8.8,4.3243,44.0,6.0,2.5,1.446,30.0,8.0,3.0,2.1602,48.0,20.0,8.0,6.3246,56.0,4.0,4.0,1.5305,4.0,21.0,7.7778,5.4617,140.0,18.0,9.9333,5.0634,149.0,7.0,3.0714,2.2001,43.0
29.0,32.0,40.0,30.0,21.0,92.0,76.0,46.0,366.0,8.0,1.0,0.3364,2.8264,0.2514,48.0,283.0,11.0,2.9,3.035,29.0,7.0,2.9091,2.2115,32.0,15.0,3.6364,4.2959,40.0,14.0,5.0,4.5166,30.0,7.0,5.25,2.0616,21.0,16.0,5.4118,4.331,92.0,22.0,6.3333,5.9595,76.0,7.0,3.5385,2.2589,46.0
16.0,43.0,36.0,64.0,6.0,126.0,89.0,66.0,446.0,8.0,1.0,0.2811,2.6633,0.2825,78.0,323.0,5.0,2.6667,1.3663,16.0,14.0,3.3077,3.521,43.0,11.0,2.7692,2.8912,36.0,14.0,6.4,3.893,64.0,2.0,1.5,0.5774,6.0,22.0,6.6316,5.1447,126.0,20.0,8.0909,5.8044,89.0,7.0,4.125,2.0936,66.0
22.0,42.0,42.0,78.0,4.0,131.0,0.0,84.0,403.0,7.0,0.875,0.3907,2.4322,0.3251,55.0,257.0,6.0,3.6667,2.0656,22.0,8.0,3.0,2.2532,42.0,7.0,3.2308,2.0475,42.0,16.0,7.8,5.2239,78.0,2.0,2.0,0.0,4.0,14.0,7.2778,4.1559,131.0,16.0,7.3956,4.709,97.0,14.0,6.0,3.7417,84.0
27.0,38.0,54.0,44.0,4.0,126.0,0.0,51.0,344.0,7.0,0.875,0.5198,2.4518,0.3663,55.0,239.0,7.0,3.0,1.5811,27.0,9.0,3.8,2.5298,38.0,13.0,4.5,3.873,54.0,6.0,3.6667,1.6143,44.0,2.0,2.0,0.0,4.0,16.0,7.0,5.258,126.0,15.8571,6.7308,4.7295,85.0,7.0,3.6429,1.9848,51.0
44.0,34.0,36.0,74.0,22.0,106.0,0.0,42.0,358.0,7.0,0.875,0.473,2.6275,0.2961,42.0,233.0,8.0,3.6667,2.2293,44.0,6.0,2.4286,1.3986,34.0,10.0,2.4,2.4437,36.0,24.0,6.7273,6.2144,74.0,4.0,2.75,1.0351,22.0,16.0,5.5789,4.4885,106.0,15.7059,6.7496,4.5461,90.1176,8.0,3.0,2.2532,42.0
33.0,29.0,35.0,30.0,10.0,75.0,0.0,32.0,244.0,7.0,0.875,0.5981,2.6256,0.3074,36.0,182.0,9.0,5.5,2.9496,33.0,9.0,3.625,3.0208,29.0,8.0,3.5,2.6352,35.0,8.0,6.0,1.4142,30.0,6.0,3.3333,2.3094,10.0,18.0,6.8182,5.3632,75.0,16.8235,7.092,4.8715,95.7647,6.0,4.0,2.1381,32.0
17.0,24.0,30.0,28.0,8.0,52.0,0.0,23.0,182.0,7.0,0.875,0.72,2.6407,0.2857,26.0,128.0,8.0,3.4,2.7928,17.0,8.0,3.0,2.2039,24.0,13.0,3.0,3.5901,30.0,12.0,5.6,4.3359,28.0,4.0,2.6667,1.1547,8.0,13.0,4.7273,3.3194,52.0,17.2353,7.3669,4.9415,103.6471,8.0,2.875,2.3566,23.0
60.0,44.0,35.0,70.0,12.0,115.0,0.0,42.0,378.0,7.0,0.875,0.5032,2.5836,0.3042,50.0,245.0,13.0,5.4545,3.8305,60.0,10.0,3.3846,2.9872,44.0,10.0,3.1818,3.4876,35.0,16.0,6.3636,4.9452,70.0,4.0,2.4,0.8944,12.0,19.0,6.7647,4.9438,115.0,16.3529,6.5888,4.7451,88.4118,9.0,3.2308,2.1274,42.0
48.0,38.0,52.0,56.0,10.0,140.0,0.0,59.0,403.0,7.0,0.875,0.4523,2.5317,0.3474,76.0,269.0,12.0,6.0,4.1404,48.0,11.0,2.9231,2.842,38.0,18.0,4.7273,5.623,52.0,16.0,6.2222,4.1466,56.0,6.0,3.3333,2.3094,10.0,24.0,7.3684,6.2469,140.0,16.7059,7.3884,4.6727,96.2353,12.0,4.2143,2.8871,59.0
76.0,22.0,31.0,46.0,16.0,103.0,0.0,50.0,344.0,7.0,0.875,0.3464,2.5672,0.2994,51.0,234.0,16.0,6.9091,4.1099,76.0,5.0,2.0,1.5492,22.0,11.0,2.5833,2.8749,31.0,8.0,4.1818,1.94,46.0,4.0,2.2857,0.9512,16.0,15.0,5.7222,3.8165,103.0,16.6,7.4747,5.0736,104.65,8.0,3.8462,2.2303,50.0
31.0,37.0,47.0,66.0,10.0,108.0,0.0,34.0,333.0,7.0,0.875,0.5915,2.5474,0.3243,53.0,223.0,10.0,3.875,3.0909,31.0,7.0,3.3636,2.9077,37.0,11.0,3.6154,3.453,47.0,11.0,5.5,3.5802,66.0,8.0,5.0,4.2426,10.0,16.0,6.3529,4.7029,108.0,15.55,6.6347,4.3769,90.5,9.0,2.6154,2.1809,34.0
28.0,27.0,50.0,62.0,10.0,131.0,0.0,58.0,366.0,7.0,0.875,0.4074,2.481,0.3579,62.0,250.0,12.0,3.1111,3.4801,28.0,11.0,2.4545,3.0778,27.0,14.0,4.1667,3.8808,50.0,12.0,5.1667,2.6227,62.0,4.0,2.5,1.291,10.0,18.0,7.2778,5.6235,131.0,16.35,6.8317,4.8287,94.95,10.0,4.1429,3.0091,58.0
52.0,35.0,41.0,67.0,14.0,111.0,0.0,55.0,375.0,7.0,0.875,0.4578,2.6108,0.296,51.0,247.0,14.0,5.7778,4.2065,52.0,9.0,2.9167,2.5746,35.0,8.0,3.4167,2.7784,41.0,10.0,6.0909,2.5867,67.0,4.0,2.3333,0.8165,14.0,19.0,6.5294,4.6518,111.0,16.5909,6.9634,4.8582,91.1818,8.0,3.9286,2.2348,55.0
46.0,34.0,30.0,58.0,2.0,89.0,0.0,43.0,302.0,7.0,0.875,0.4848,2.5242,0.2947,46.0,206.0,8.0,4.6,2.3664,46.0,11.0,2.6154,2.6938,34.0,10.0,2.5,2.7798,30.0,10.0,5.8,2.7406,58.0,2.0,2.0,2.2737,2.0,15.0,5.2353,3.9295,89.0,15.6522,6.7586,4.5858,88.6522,7.0,3.3077,1.7505,43.0
56.0,24.0,46.0,30.0,8.0,57.0,12.0,31.0,264.0,8.0,1.0,0.7,2.7807,0.2159,30.0,182.0,15.0,5.0909,4.8467,56.0,6.0,3.0,2.1381,24.0,10.0,3.2857,2.9982,46.0,16.0,6.0,5.831,30.0,2.0,2.0,0.0,8.0,11.0,4.75,3.4674,57.0,5.0,2.4,1.6733,12.0,8.0,2.5833,2.0652,31.0
38.0,19.0,31.0,55.0,6.0,64.0,107.0,38.0,358.0,8.0,1.0,0.2392,2.6962,0.2989,51.0,255.0,8.0,2.9231,2.2159,38.0,5.0,1.7273,1.4206,19.0,12.0,3.875,4.051,31.0,10.0,4.5833,2.6097,55.0,4.0,3.0,1.4142,6.0,13.0,4.5714,3.0055,64.0,15.0,6.6875,4.3162,107.0,9.0,3.8,2.2509,38.0
85.0,46.0,29.0,54.0,2.0,135.0,117.0,56.0,524.0,8.0,1.0,0.2435,2.6652,0.2576,73.0,382.0,14.0,6.5385,4.2547,85.0,9.0,3.2857,2.6437,46.0,8.0,2.4167,2.2344,29.0,10.0,5.4,2.5033,54.0,2.0,2.0,1.7524,2.0,22.0,6.75,5.2503,135.0,16.0,7.3125,4.8266,117.0,9.0,3.7333,2.3135,56.0
60.0,35.0,38.0,60.0,12.0,99.0,111.0,30.0,445.0,8.0,1.0,0.3042,2.7561,0.2494,72.0,324.0,14.0,4.2857,4.6481,60.0,6.0,2.9167,1.9287,35.0,12.0,3.4545,3.4165,38.0,16.0,6.6667,4.899,60.0,6.0,3.0,2.0,12.0,14.0,5.2105,4.1577,99.0,16.0,7.4,4.8815,111.0,6.0,2.7273,1.5551,30.0
12.0,26.0,39.0,28.0,2.0,68.0,65.0,28.0,268.0,8.0,1.0,0.4037,2.6632,0.2537,33.0,212.0,3.0,1.7143,0.7559,12.0,10.0,2.6,2.675,26.0,13.0,3.25,3.9572,39.0,10.0,4.6667,3.5024,28.0,2.0,2.0,1.8255,2.0,13.0,5.2308,4.0856,68.0,18.0,7.2222,6.2004,65.0,7.0,3.1111,2.0276,28.0
22.0,25.0,45.0,39.0,14.0,100.0,80.0,41.0,366.0,8.0,1.0,0.3167,2.7491,0.2732,60.0,295.0,6.0,3.1429,1.5736,22.0,8.0,3.125,2.7999,25.0,14.0,3.75,3.9109,45.0,11.0,5.5714,2.9921,39.0,6.0,3.5,1.9149,14.0,19.0,6.6667,4.9666,100.0,17.0,6.6667,4.2711,80.0,8.0,3.7273,1.7939,41.0
62.0,23.0,29.0,83.0,8.0,79.0,87.0,44.0,415.0,8.0,1.0,0.2476,2.7549,0.2096,48.0,294.0,16.0,4.7692,3.8547,62.0,7.0,2.0909,1.9212,23.0,12.0,2.2308,3.0043,29.0,20.0,8.3,7.1344,83.0,2.0,2.0,0.0,8.0,14.0,4.9375,3.2755,79.0,17.0,5.8,4.4433,87.0,8.0,3.3846,1.9807,44.0
33.0,38.0,43.0,80.0,4.0,148.0,98.0,49.0,493.0,8.0,1.0,0.2746,2.6507,0.3002,81.0,364.0,7.0,3.3,2.2136,33.0,6.0,2.7143,1.8985,38.0,15.0,4.3,4.9001,43.0,16.0,7.2727,4.2212,80.0,4.0,4.0,1.825,4.0,25.0,8.2222,6.422,148.0,18.0,7.5385,4.9601,98.0,14.0,3.7692,3.8113,49.0
20.0,31.0,54.0,33.0,4.0,97.0,22.0,41.0,302.0,8.0,1.0,0.5312,2.6649,0.3212,57.0,231.0,4.0,2.2222,0.9718,20.0,6.0,2.5833,2.0207,31.0,14.0,3.8571,3.6973,54.0,10.0,4.7143,3.0938,33.0,2.0,1.3333,0.5774,4.0,17.0,5.7059,4.4408,97.0,8.0,2.0,2.0976,22.0,7.0,4.1,1.6633,41.0
39.0,39.0,43.0,28.0,6.0,102.0,75.0,35.0,367.0,8.0,1.0,0.3868,2.7349,0.2779,57.0,283.0,9.0,4.3333,2.8284,39.0,9.0,3.5455,2.6595,39.0,14.0,3.5833,3.7528,43.0,6.0,3.1111,1.453,28.0,4.0,3.0,1.4142,6.0,19.0,6.375,4.5442,102.0,16.0,5.3571,4.6011,75.0,6.0,3.1818,1.7787,35.0
36.0,28.0,48.0,38.0,6.0,96.0,73.0,24.0,349.0,8.0,1.0,0.3938,2.7228,0.2751,60.0,260.0,11.0,3.2727,3.1013,36.0,6.0,2.3333,1.557,28.0,10.0,4.3636,3.1072,48.0,8.0,3.4545,2.1616,38.0,2.0,1.5,0.5774,6.0,13.0,6.0,3.7238,96.0,13.0,4.8667,4.1034,73.0,6.0,3.0,1.5119,24.0
37.0,31.0,35.0,38.0,18.0,134.0,74.0,41.0,408.0,8.0,1.0,0.2651,2.7255,0.3284,63.0,317.0,10.0,2.8462,2.5115,37.0,7.0,2.5833,1.9287,31.0,9.0,2.6923,2.2504,35.0,7.0,3.4545,2.0181,38.0,4.0,2.5714,1.3973,18.0,18.0,7.4444,5.294,134.0,10.0,4.9333,2.7115,74.0,8.0,4.1,2.0248,41.0
43.0,36.0,42.0,48.0,8.0,125.0,90.0,34.0,426.0,8.0,1.0,0.3133,2.7113,0.2934,60.0,320.0,12.0,4.7778,3.5978,43.0,6.0,2.7692,1.8777,36.0,8.0,3.0,2.4179,42.0,13.0,5.3333,3.6401,48.0,2.0,1.6,0.5477,8.0,16.0,7.3529,4.9616,125.0,12.0,6.9231,3.9043,90.0,9.0,3.4,2.5033,34.0
